id,lon,lat,name,osm_id,voltage
1023,-80.2965470663,26.1450566298,Hiatus Substation,154392866,230000;24000
1024,-80.2672489313,26.1798264602,Springtree Substation,154392871,230000;24000
1025,-80.4396215559,26.0353577261,Andytown Substation,103045010,500000;230000;35000
1026,-80.1986915146,26.0716077611,Lauderdale Substation,48829189,230000;138000;13800
1027,-120.381405221,38.1445483299,None,181457829,None
1028,-120.763975487,38.2165771379,None,182791482,None
1029,-121.466792387,38.9351996487,Rio Oso Substation,86463615,230000;115000
1030,-77.2505798982,37.6345649553,Old Church Substation,96191838,None
1031,-77.4844716435,37.6976404729,Elmont Substation,81597861,None
1032,-83.6230888779,42.3531478068,Coventry Substation,175498592,345000
1033,-83.6292922222,42.4480377132,None,199274533,230000
1034,-112.558736596,42.8926903666,Kinport Substation,103236961,None
1035,-112.87020614,42.7729452038,Brady Substation,103077409,None
1036,-101.739164814,33.5226770316,Jones Station,183461221,None
1037,-101.792384386,33.5207570422,None,183475074,None
1038,-101.791453613,33.5711718526,None,183461223,None
1039,-101.826266258,33.5117123114,None,183461222,None
1040,-101.854909254,33.5186096375,None,183475079,None
1041,-102.055672428,33.4915116095,None,183383431,None
1042,-77.4527628724,39.2076903486,None,53536104,None
1043,-77.5148042159,39.2964012428,Doubs Substation,53533932,500000;230000
1044,-77.4253532636,39.4439138356,None,63588136,None
1045,-77.4010994772,39.4395662154,None,52960563,None
1046,-77.5662085371,39.6717627172,None,62984503,None
1047,-77.639862838,39.5126463771,None,63404050,None
1048,-77.4414473234,39.2253637782,None,63912129,None
1049,-77.4548585965,39.2079970234,None,63912121,None
1050,-77.4626000145,39.2088824832,None,53536105,None
1051,-77.4647719467,39.2097066087,Dickerson Generating Station,63912127,None
1052,-114.133712157,35.0554897214,None,172983659,None
1053,-114.135485788,35.0537319897,None,172983651,None
1054,-114.086302813,35.1383584557,None,82005359,None
1055,-113.717963455,35.2508034258,None,82008878,None
1056,-98.3551197304,40.5832274903,None,172750397,None
1057,-98.2617034931,40.90735411,None,142493876,None
1058,-97.2804537576,41.425363086,Columbus East Substation,141272433,None
1059,-97.3308654691,41.469172681,None,144660080,None
1060,-123.009719555,44.3882036248,None,128370036,None
1061,-123.047896793,44.2477114981,None,181510022,None
1062,-123.0364642,44.5896605698,Fry Substation,177075524,None
1063,-76.4211010287,36.8753609639,None,81536396,None
1064,-76.3769920031,36.8710901222,None,81603219,None
1065,-76.5248675519,36.8833778847,Crittenden Substation,81536407,None
1066,-103.965242647,32.5058831015,None,183387714,None
1067,-104.200425482,32.4453464143,None,183373829,None
1068,-103.353104818,32.7133503658,None,183371429,None
1069,-77.6235909899,37.6595901971,Short Pump Substation,96396692,None
1070,-77.7939143159,37.6361449426,North Pole Substation,96396693,None
1071,-77.7040135219,37.5026711773,Midlothian Substation,82442537,None
1072,-90.2790596991,32.3585314729,Northside Drive Substation,138601883,None
1073,-90.3292873967,32.3111556124,Ray Braswell Substation,99284610,500000
1074,-102.609725442,37.704379494,None,103744924,None
1075,-102.528818593,38.2067034443,Lamar HVDC Tie,163973336,None
1076,-124.407332638,42.4836090205,None,183820297,None
1077,-124.075645036,43.2130444165,None,181388954,None
1078,-87.7814116658,32.602894906,Greene County Station,186578274,None
1079,-88.676888231,32.4146362944,None,186582743,None
1080,-88.6096214356,32.1045617857,None,186577139,None
1081,-90.018093396,34.9676334773,None,186995083,None
1082,-90.0484481423,34.9964221484,U.S. TVA FREEPORT 500 KV SUBSTATION,90962732,500000
1083,-81.9621483396,27.6369009766,None,381454670,230000
1084,-81.9258345092,27.5234955654,Vandolah Substation,381438623,230000
1085,-81.801168023,27.3159260477,None,172573218,None
1086,-80.1643636278,26.8406698285,Ryder Substation,136809210,230000
1087,-80.2861267559,26.910817595,Alexander Substation,200532654,230000
1088,-80.1110307931,26.8822174541,Ross Substation,136957674,230000;24000
1089,-96.9486224388,46.8347652689,Fargo Substation,126003785,None
1090,-77.44702539,39.4030473299,None,63604156,None
1091,-77.2893592652,39.2407808047,Clarksburg Substation,53926430,None
1092,-77.4360578602,39.3624422465,None,53725300,None
1093,-77.4028400196,39.4195890205,None,55881279,None
1094,-77.3659733408,37.5156025562,Charles City Road Substation,96175554,None
1095,-77.4601072118,37.6168651251,Lakeside Substation,82221556,None
1096,-77.3456401894,38.9529544437,Reston Substation,59409859,None
1097,-77.4563485276,39.0260570866,Beaumeade Substation,59337974,None
1098,-121.517795635,39.454174188,None,150562248,None
1099,-79.7542642383,35.9414271646,Pleasant Garden Substation,67757520,None
1100,-80.2222386513,36.0114333798,None,162215857,None
1101,-79.7551621043,35.7238582018,Asheboro Substation,159559238,None
1102,-79.7824487156,36.1768824404,None,159455333,None
1103,-79.0164541096,36.0445840234,Eno Substation,121261538,None
1104,-87.0556663069,33.6305296534,None,164419150,500000
1105,-87.1966067968,33.6460876074,230kV substation,183946516,None
1106,-87.061244269,33.6311589052,"James H. Miller, Jr. Electric Generating Plant",420139937,None
1107,-86.803910139,33.5663248455,Boyles Substation,83913273,230000
1108,-86.8818354684,33.5172757538,None,182673797,230000;115000
1109,-120.126128239,36.1405189827,Gates,93251033,None
1110,-120.855611426,35.3738598872,Morro Bay,93420676,None
1111,-119.639366677,36.6106630918,McCall Substation,182604563,None
1112,-119.922582588,36.8448962479,Herndon Substation,164289720,None
1113,-119.452497183,35.4033459049,Midway,24333232,None
1114,-79.0683876517,43.811963443,None,43935197,None
1115,-79.0663718532,43.8100395769,Pickering Nuclear Generating Station,35125981,None
1116,-83.5936944976,31.0670863027,None,174466526,None
1117,-83.7434740397,31.2421774794,None,174466530,None
1118,-83.3767577035,30.8950796202,None,174404609,None
1119,-96.3050508188,42.6003162424,None,27051494,None
1120,-81.3242562413,28.977256944,None,382412257,230000
1121,-81.3370724928,28.7181329666,North Longwood Substation,75610877,None
1122,-81.411931925,28.6558248804,None,75611448,None
1123,-82.0857323113,29.1591466933,None,144353091,None
1124,-97.5787347085,43.055197817,Utica Junction Substation,138362040,None
1125,-98.5546966389,43.062958244,Fort Randall Substation,34110595,None
1126,-96.7695097352,42.7744641293,None,172986017,None
1127,-80.4088760314,27.0339259209,Indiantown Substation,103187946,230000
1128,-80.5122098061,27.0404790088,None,103187953,None
1129,-80.155377787,26.2790478302,Broward Substation,48742249,230000
1130,-96.8729684824,46.7741598746,Frontier Substation,126100976,None
1131,-96.6019090902,46.2887413064,Wahpeton Substation,126100983,None
1132,-96.8740878161,46.9175148876,None,139884254,None
1133,-80.5625031282,27.0577969368,Martin Power Plant,419594709,None
1134,-82.1496695021,33.3415822233,None,52020827,None
1135,-102.826878118,44.0719386348,New Underwood Substation,172844533,None
1136,-102.592162966,45.0076688477,Maurine Substation,172888028,None
1137,-100.390419099,44.4491840219,Oahe Substation,40155445,None
1138,-103.213815686,42.997280805,Wayside Substation,172879295,None
1139,-103.165228227,44.010318518,Rapid City DC Tie,121295145,None
1140,-96.888152962,46.1172129375,Hankinson Substation,128076413,None
1141,-85.0384944775,33.4092655308,None,180250120,None
1142,-99.3534322774,38.9286963128,Knoll Substation,171460116,None
1143,-99.3008996762,38.8284940557,None,171591232,None
1144,-84.8997054312,34.7599280641,None,53265941,None
1145,-112.317070092,33.4101446176,None,105031253,None
1146,-112.321556139,33.7070431227,Westwing Substation,105199141,None
1147,-111.940374418,33.7037080416,Pinnacle Peak Substation,386386478,None
1148,-111.940792418,33.7002933826,Pinnacle Peak Substation,386386479,None
1149,-84.2127343201,31.6351889157,None,171730466,None
1150,-84.2117005432,32.0976696477,None,163762723,None
1151,-96.8636932595,45.6456149787,None,138249763,None
1152,-96.5084343728,45.3019727566,None,138249765,None
1153,-96.4949756772,45.3058296329,Big Stone Plant,389614977,None
1154,-85.286946045,29.8113267409,Port Saint Joe Substation,197314089,230000
1155,-84.6082281965,30.0482581095,None,186847462,None
1156,-85.5631361596,30.1945339157,Callaway Substation,361097186,230000;115000;12000
1157,-92.8720299963,31.7142435893,None,187617959,None
1158,-93.0211240497,31.8418478614,Clarence Substation,187617949,None
1159,-84.4306071857,33.7792244928,None,51815986,None
1160,-84.4522012271,33.6904926767,None,179892665,None
1161,-82.5234990407,34.8280600397,Shady Grove Tap,120948277,None
1162,-82.4248239876,34.7606205147,Shady Grove Substation,185585802,None
1163,-97.8713116934,38.0948633753,None,157247030,None
1164,-98.8707707412,38.4067367907,None,170512120,None
1165,-75.8217804276,38.4900978732,None,68798018,None
1166,-91.003643811,30.5673450402,None,186844739,None
1167,-91.2451254132,30.6387680003,Port Hudson Substation,186844738,230000;138000;69000
1168,-90.8948580475,30.5644768476,None,186844754,None
1169,-119.088223983,36.9087765976,None,169507766,None
1170,-103.309871341,32.7318049563,None,183387719,None
1171,-102.250994447,32.0368035491,None,172246821,None
1172,-79.0020121099,43.9157373145,None,274712144,230000
1173,-79.1135394177,43.8520446722,Cherrywood Transformer Station,32963410,None
1174,-79.0630178508,43.8112820047,Pickering Nuclear Generating Station,24656911,None
1175,-91.1773599735,30.5532467344,None,186844753,None
1176,-91.3311010221,30.7452537205,Fancy Point Substation,139664489,None
1177,-90.9583749379,30.3009106362,None,186844755,None
1178,-112.187863991,33.4201150431,None,86377610,None
1179,-117.334503561,33.211426855,None,105825880,230000
1180,-111.037330871,33.3391737161,Silverking Substation,105903683,None
1181,-82.1091454862,33.3949459923,None,170166803,None
1182,-83.7531612068,33.9954852623,None,171583070,None
1183,-83.7578306969,34.0235159919,None,171583083,None
1184,-83.7526282504,33.9507251636,None,177612855,None
1185,-83.8152346558,33.9279771292,None,177612863,None
1186,-77.4832319506,38.304453832,Fredericksburg Substation,81094242,None
1187,-77.4276608115,38.031112595,Saint Johns Substation,96197171,None
1188,-77.5902480153,40.5803137888,Lewistown Substation,181134948,None
1189,-76.7237562925,40.2594850268,Hummelstown Substation,58744352,None
1190,-109.752855974,41.5500766202,South Trona Substation,159114855,None
1191,-109.520424356,41.5905509492,None,159115881,None
1192,-103.662845565,46.1662474084,Rhame Substation,173689823,None
1193,-118.806386666,46.037472167,None,169137888,None
1194,-119.313328813,45.9240155627,McNary Substation,56027291,None
1195,-83.7941369344,34.2049190915,None,171583084,None
1196,-83.7702993035,34.1063153146,None,171583079,None
1197,-76.1482245263,41.0923469429,Susquehanna Steam Electric Station,419480573,None
1198,-76.8276847799,40.8362411303,Sunbury Station,183642361,None
1199,-76.6655663244,41.0698231152,Montour Power Plant,419539160,None
1200,-76.1543729813,41.0909785484,None,117384822,None
1201,-75.9654936262,41.2646787298,None,117319566,None
1202,-75.5181201414,40.7131278604,Siegfried Substation,9529376,None
1203,-75.568973165,40.8129717525,None,183691714,None
1204,-102.862587186,48.408209039,None,159843952,None
1205,-103.732262376,48.1440162209,None,178495186,None
1206,-102.859715287,48.4077849389,None,159843959,None
1207,-103.035875106,49.0977201517,Boundary Dam Power Station,198187522,None
1208,-76.1495728366,41.0877976179,None,117384817,None
1209,-93.5546326722,45.2980981492,Elk River Substation,107726452,None
1210,-93.846218881,45.3309693757,None,106935619,None
1211,-93.3069563561,45.220813304,Bunker Lake Substation,24000744,None
1212,-104.679633933,39.9441715466,Barr Lake Substation,104351353,230000
1213,-104.768092905,39.8826450885,Reunion Substation,258687252,None
1214,-104.857299876,39.8823773192,None,105231952,None
1215,-104.918371761,39.8814559944,Riverdale Substation,105231951,230000
1216,-104.964022677,39.8085579002,Cherokee Generating Station,66366108,None
1217,-104.544446661,39.916611879,Green Valley Substation,104351355,230000
1218,-104.773272864,40.1003981236,Fort Lupton Substation,104303714,230000
1219,-104.7549572,40.0163300489,Henry Lake Substation,104636010,None
1220,-104.68343541,39.7417188556,Spruce Substation,104310533,230000
1221,-104.676367095,39.7923634273,Sky Ranch Substation,104313220,None
1222,-104.549957133,40.1070441958,None,248954238,None
1223,-104.595198421,40.0895647916,RMEC Substation,105107829,230000
1224,-77.5992030806,38.146775507,None,96290431,None
1225,-77.431255158,38.0292414612,Saint Johns Substation,96197173,None
1226,-87.4475121217,33.0443388492,Duncanville S.S.,103261824,None
1227,-86.9933157782,32.5130667549,North Selma Substation,186161700,None
1228,-123.851479685,46.9794625903,None,41772678,None
1229,-123.464084704,46.9680858748,Satsop Substation,41772672,None
1230,-77.7932654203,40.8263969702,None,181134983,None
1231,-77.7869121114,40.9406147169,Milesburg Substation,181134950,None
1232,-77.8368322691,40.759875422,Shingletown Substation,38556629,None
1233,-80.2869890667,26.0015573287,Hollybrook Substation,170092175,230000;24000
1234,-99.9661824978,48.4864661589,None,183932125,None
1235,-99.9579225192,48.3516348759,None,183879407,None
1236,-97.4099560342,41.4562784455,Columbus West Substation,141269533,None
1237,-97.3370118932,41.5309065128,None,144594678,None
1238,-97.8955276941,47.1236774704,None,151504552,None
1239,-97.8953724153,47.1249289847,None,151504554,None
1240,-97.8313649211,47.2127663825,None,151504553,None
1241,-97.8947637322,47.3297793869,None,151517323,None
1242,-123.264650501,42.9161214701,None,181388978,None
1243,-123.410285006,42.9311775958,Nickel Mountain Substation,181388953,None
1244,-76.6769032186,39.0459502455,Waugh Chapel Substation,53786477,500000;230000;115000
1245,-96.2351579991,43.3969485484,None,173549244,None
1246,-123.231807265,44.0508588329,Lane Substation,99002047,None
1247,-124.010772993,44.007467209,Wendson Substation,100586555,None
1248,-87.4842871671,33.1280617662,Bradley Road D.S.,103261888,None
1249,-87.5174872238,33.1698856437,South Tuscaloosa T.S.,103261929,None
1250,-112.679025476,30.8026037277,None,120343539,None
1251,-112.207562286,30.7123395593,None,340709530,None
1252,-110.413956642,31.0166518611,None,338815210,None
1253,-110.298616628,31.0043429248,None,193506175,None
1254,-107.824641069,41.6500525638,Echo Springs Substation,170763978,None
1255,-108.524258543,41.6160641422,Bitter Creek Substation,170686978,None
1256,-89.908998939,30.7902949548,None,186589475,None
1257,-82.8211728715,34.3411567481,None,52408419,None
1258,-114.995752849,36.0410818483,None,188303069,None
1259,-114.998856069,36.0383870238,None,106522436,None
1260,-122.83091242,45.4380102831,MurrayHill Substation,51541608,None
1261,-114.998055028,36.0404461019,None,188303072,None
1262,-89.1016684088,31.6907966671,None,186570753,None
1263,-89.3536897092,31.2815221316,Hattiesburg Southwest Substation,106780294,None
1264,-88.8347856366,32.163444354,None,186580858,None
1265,-74.9295759057,40.3372401826,Pleasant Valley Substation,95831787,None
1266,-74.7421820276,40.5443497987,Branchburg Substation,42092946,500000;230000
1267,-90.0052841694,30.3511491238,None,186600585,None
1268,-90.0470930303,30.4135383622,None,39590485,None
1269,-89.7810170773,30.3146851173,None,186591255,None
1270,-114.420645905,42.8357883456,Midpoint Substation,102794997,None
1271,-114.232518166,42.6327398821,Hunt Substation,162934427,230000;138000
1272,-116.158260107,43.5591073988,Boise Bench Substation,53130516,None
1273,-116.141003201,43.5255038679,None,167291893,None
1274,-115.604149314,43.1772821373,None,167284671,None
1275,-107.002552378,44.7346947804,None,171239039,None
1276,-106.941826957,44.8278597185,Sheridan Substation,170400062,None
1277,-81.5191985351,29.8697727566,Tocoi Substation,380094207,230000
1278,-81.3500527416,29.8563811156,St. Johns Substation,252573956,230000;115000
1279,-76.8057401561,38.713867429,Talbert Switching Station,64882304,None
1280,-76.8709366183,38.7383831499,Surrattsville Substation,64880459,500000
1281,-104.732199882,39.7515667334,Picadilly Substation,82967249,None
1282,-104.766690413,39.7683182938,Tower Substation,104310529,None
1283,-104.680090966,39.7437096123,Blue Spruce Energy Center,255095311,None
1284,-104.71492354,39.6307444356,Smoky Hill Substation,364720575,230000
1285,-86.6210302866,31.8012427115,None,185898625,None
1286,-87.1080896717,31.422461111,None,185904487,None
1287,-90.2733944747,30.0420635971,University City Substation,215115535,230000
1288,-90.1936025355,30.427816462,None,186595242,None
1289,-82.7340823626,27.7714412295,None,191145747,230000;115000
1290,-82.7019441039,27.77046257,51st Street Substation,192528747,230000;115000
1291,-82.706794482,27.8913469039,None,188823953,230000
1292,-82.7728001646,27.9135606177,Largo Substation,192264529,230000
1293,-81.2093414601,34.0530413589,None,185149204,None
1294,-105.464780498,44.3919315498,Dry Fork Substation,171175454,None
1295,-105.385430747,44.2910165726,Wyodak Substation,170357131,None
1296,-121.263891896,38.7634533525,Atlantic Substation,30410527,230000;115000;60000;12000
1297,-121.136832765,38.6575574183,Gold Hill Substation,32050965,None
1298,-78.2279546336,42.6698422268,None,146647696,None
1299,-80.3144053553,25.8848735727,Gratigny Substation,48830739,230000;138000
1300,-80.3122347948,25.855760424,Roselawn Substation,376950008,230000
1301,-84.2521027632,32.2612956215,None,171730740,None
1302,-84.2897462399,32.5710446693,None,170999705,None
1303,-81.7670348852,35.2197851408,Cliffside Substation,120956731,None
1304,-81.5441317205,35.2578032179,Shelby Tie Substation,121166903,None
1305,-114.834686474,35.9278066939,Mead,79734755,None
1306,-115.003411334,36.0401212074,None,188303070,None
1307,-115.012941011,35.8039244119,McCullough Substation,79671032,None
1308,-78.8277133105,35.750459675,None,167147550,None
1309,-78.8256244479,35.7620297553,None,167147540,None
1310,-78.8125032991,35.724930296,None,32248243,None
1311,-75.6649000642,39.9686940264,None,89581391,None
1312,-76.1750453074,39.6575277924,Conowingo Hydroelectric Station,67883260,None
1313,-75.8300589618,39.971040307,None,95967138,None
1314,-121.890127354,47.8973210155,Monroe Substation,34088792,None
1315,-122.011153128,47.6879287974,Novelty Hill Substation,40793898,None
1316,-122.113026495,47.97169169,Horse Ranch Substation,39337952,230000
1317,-122.103980727,47.9239673588,Snohomish Substation,40421260,None
1318,-75.9104634894,36.3310440017,None,186248164,None
1319,-75.7001271018,36.0665468948,None,186248148,None
1320,-90.1641977594,32.2616083615,None,138626912,None
1321,-90.1878147646,32.2807305152,South Jackson Substation,138604484,230000
1322,-118.459996883,34.0331934658,None,267159397,230000
1323,-118.488359055,34.0681808765,None,184909077,230000
1324,-118.371054212,34.0381025339,None,393475144,230000
1325,-120.584161816,36.6517444549,None,181864309,None
1326,-110.98652319,41.299664596,Railroad Substation,169158520,None
1327,-111.109484621,41.5352105556,Birch Creek Substation,104394709,None
1328,-82.0638557537,27.0424495671,Peachland Substation,224059711,230000
1329,-82.1583400556,27.0901716369,None,385259845,230000
1330,-82.0352996917,27.0182043001,Deepcreek Substation,205146065,230000;24000
1331,-100.885123318,48.0214875904,None,59338421,None
1332,-121.695189863,37.6934242592,None,24283011,None
1333,-121.580220289,37.7978290289,Tracy,24049455,None
1334,-82.4306630591,27.3579668172,None,224059713,None
1335,-122.101078798,47.924550519,None,40421261,None
1336,-122.083420117,48.154366743,Murray Substation,102717706,None
1337,-121.641776944,48.2729684002,None,51783889,None
1338,-121.242370233,48.6744112726,None,51791890,None
1339,-121.141920839,48.7155033256,None,51075087,None
1340,-75.6094484014,41.4970158554,Lackawanna Substation,146786816,None
1341,-80.2966634835,26.1215912184,None,379504532,230000
1342,-80.3210783105,26.0943739521,Valencia Substation,379504542,230000;24000
1343,-80.3869979026,26.116050469,Trace Substation,169917022,230000
1344,-82.4983717188,28.5751252752,Brookridge Substation,149817252,500000;230000
1345,-82.6965246949,28.9619644367,Crystal River Power Plant,403198407,None
1346,-82.65458134,28.058540493,Lake Tarpon Substation,84283181,500000;230000
1347,-77.2887429228,38.7236183934,Ox Substation,45844397,None
1348,-77.1937844026,38.7390923364,None,232289062,None
1349,-77.2236699116,38.8218474403,Braddock Substation,107944354,None
1350,-103.569943829,25.4924362029,None,373671863,None
1351,-103.308597542,25.454730123,None,147507817,None
1352,-109.019643035,25.9765678505,None,324339641,None
1353,-109.076318944,25.7848472652,None,106920584,None
1354,-75.2558237198,40.7103430388,None,95668163,None
1355,-75.3492383394,40.6226358481,Quarry Substation,44641720,None
1356,-80.3376718723,25.7054217347,Galloway Substation,167823300,230000;138000
1357,-84.9493074272,32.6712758986,None,163891145,None
1358,-84.9744910581,32.8231482897,None,163891150,None
1359,-95.5905077752,38.8421840452,Swissvale Substation,164761243,345000;230000
1360,-103.702071586,39.2037681212,Lincoln Substation,170793975,None
1361,-103.641460564,39.3009692653,Big Sandy Substation,170793970,None
1362,-104.68972356,38.5609098024,Midway Substation,104066138,230000
1363,-84.9664688623,33.0243666801,None,171039369,None
1364,-105.089697756,39.7895391703,Russell Substation,105692139,None
1365,-84.9075647278,33.3516363091,None,163891152,None
1366,-84.5338259635,33.3256813132,None,163891160,None
1367,-84.9097292185,33.3702703338,None,163891164,None
1368,-84.896527389,33.4611860345,None,171166735,None
1369,-85.0156689306,33.0240817565,None,171039366,None
1370,-85.0379699108,33.4029207346,None,171146722,None
1371,-110.829340256,28.9302667459,None,338968479,None
1372,-84.0787184505,33.6624567083,None,175826906,None
1373,-84.0427471991,33.6976582817,None,175826912,None
1374,-84.000622501,33.7490554376,None,175826907,None
1375,-83.8823735803,33.8681661223,None,175826909,None
1376,-83.6948631278,33.813647848,None,176896777,None
1377,-77.5046725551,37.4086360129,Iron Bridge Substation,80783327,None
1378,-77.5415481853,37.6306289424,Northwest Substation,82222805,None
1379,-109.243112768,41.6307188432,Rock Springs Substation,156355343,None
1380,-109.347098183,41.0643825845,Little Mountain Substation,171531455,None
1381,-114.743302187,36.0159993225,None,79792360,None
1382,-114.743101826,36.0178808534,None,79792367,None
1383,-114.96675752,34.8448897098,None,64083268,None
1384,-114.796003438,35.9792934706,None,79792338,None
1385,-114.975597517,35.9866706553,None,79801819,None
1386,-115.031278704,36.0355127191,None,82362021,None
1387,-115.121492445,34.1503735877,None,93581443,None
1388,-89.6677956553,33.0121067934,None,186951652,None
1389,-71.3229151581,46.7830468312,Poste de La Suète,104089577,None
1390,-71.3144346886,46.8585051069,Poste des Laurentides,27736159,735000
1391,-71.2628453632,46.8313565202,Poste de Québec,104084354,None
1392,-71.2948212949,46.6997971284,None,143914257,None
1393,-106.33187251,43.4500306682,Midwest Substation,170297324,None
1394,-106.558585627,43.7035833543,Kaycee Substation,170297325,None
1395,-106.653220333,44.3546110939,Buffalo Substation,170298745,None
1396,-84.4634677126,33.6759271245,None,171173870,None
1397,-84.5262335304,33.6143585479,None,159784551,None
1398,-84.5237958829,33.5857756512,None,159784560,None
1399,-84.5094709735,33.5533676539,Union Substation,159758306,None
1400,-84.6156246017,33.6856425191,None,180122985,None
1401,-84.4985409737,33.7491787953,None,180059926,None
1402,-80.7017555518,35.0975939692,None,159098876,None
1403,-81.6490594655,34.2523196231,None,185168619,None
1404,-81.3309458448,34.2671077055,Parr Substation,185144870,None
1405,-79.7599866635,42.1965690699,None,166062068,None
1406,-79.8357611763,42.1657523973,None,176046713,None
1407,-80.0146847855,32.8500435311,None,217507829,None
1408,-80.0702808222,32.8303132372,None,185330726,None
1409,-80.0852406472,32.9380526796,None,184867939,None
1410,-115.738139281,47.9594490626,Noxon Substation,94316202,None
1411,-115.307078973,48.3947548781,None,91575544,None
1412,-81.8060765005,33.5835853784,None,185250133,None
1413,-81.9103392878,33.4330319915,None,170166769,None
1414,-93.1798741126,31.9794188928,Messick Substation,165788672,None
1415,-93.1723654086,31.9058924778,None,187625957,None
1416,-79.0276639543,43.1399852285,None,118097924,None
1417,-78.7159583268,43.1380822528,Robinson Road Substation,146665131,None
1418,-73.493421765,44.7592982005,Plattsburgh Substation,175766529,None
1419,-74.1186468481,44.8891145021,Willis Substation,175766583,None
1420,-81.4559446851,28.5784701123,Woodsmere Substation,76171272,None
1421,-81.4552077636,28.6728821218,Piedmont Substation,75778493,None
1422,-81.4546818878,28.6229904231,None,76167122,None
1423,-81.4548018482,28.4837569223,Windermere Substation,47427308,None
1424,-121.935624384,40.8080005835,Round Mountain,93128718,None
1425,-74.1581809289,40.8616176756,Athenia Substation,95201299,None
1426,-74.2214659741,40.8683711806,Cedar Grove Substation,95212498,230000
1427,-74.0718331101,40.7473984259,PSE&G Hudson Generating Plant,281165325,None
1428,-93.2008324149,30.3308127377,None,167651349,230000
1429,-93.2339059049,30.3295400082,Moss Bluff Substation,165477519,230000
1430,-81.036292864,36.1764018193,Antioch Substation,108333086,None
1431,-80.7829276782,36.2614751443,Mitchell River Substation,162320164,None
1432,-81.1104493904,36.1772521772,None,162622724,None
1433,-75.1085761021,40.8003815825,Martins Creek Substation,95656880,None
1434,-75.0597965398,41.0604384317,Shawnee Substation,180628930,None
1435,-75.1714831123,40.9803164661,None,183679586,None
1436,-75.1702098223,40.9819334908,None,183679571,None
1437,-76.4415565572,40.7286768044,None,183785852,None
1438,-76.245384093,40.7774396838,Frackville Substation,183642359,None
1439,-88.5138065911,30.4125743465,None,186370095,230000
1440,-122.381718781,40.3831912585,Olinda Substation,93128776,None
1441,-121.497947513,40.9912228981,None,177592878,None
1442,-83.6987948336,33.8379123886,None,176906118,None
1443,-79.3557226556,43.7031799272,Leaside Transformer Station,43812935,None
1444,-79.2711416636,43.7469496993,Scarborough Substation,35836190,None
1445,-76.820276946,38.9600619682,Buena Vista Substation,64718920,None
1446,-76.7692413961,39.0156003419,Jericho Park Substation,62173560,None
1447,-79.5294801313,44.0655644746,None,275163222,None
1448,-79.364775546,44.2252171846,None,169867488,None
1449,-79.5312144396,44.0754872561,York Energy Centre,247885747,None
1450,-81.8166169844,30.3841490062,West Lake Substation,166791258,230000
1451,-81.5507470195,30.431009491,Saint John's River Power Plant,419594711,None
1452,-81.8197720298,30.3066733654,Normandy Substation,166776124,230000;138000;26400
1453,-81.7654091266,30.2232860325,Firestone Substation,166791261,230000;138000;69000
1454,-81.81863688,30.2244815046,JAX Heights Substation,166791302,230000
1455,-81.5497784204,30.4182619368,Northside Substation,166791262,230000;138000
1456,-81.554023294,30.4217502922,None,224445350,None
1457,-81.4889297957,30.3605155121,Fort Caroline Substation,132665891,230000;138000
1458,-91.110386445,30.2768429027,Willow Glen Substation (230kV),139454561,230000
1459,-91.0666911049,30.229975166,None,186845578,None
1460,-121.78388077,42.1985956227,Klamath Falls Substation,168003305,None
1461,-107.687498305,45.7629062956,None,90523754,None
1462,-107.952574044,45.3087140638,None,170405635,None
1463,-107.504766936,46.1239871775,Custer Substation,137830202,None
1464,-108.175168641,45.7827569449,None,183178948,None
1465,-103.227911849,44.0249220813,South Rapid City Substation,171731053,None
1466,-103.501919069,43.4345448863,None,171731055,None
1467,-104.266328037,46.3839950055,Baker Substation,173697138,None
1468,-105.791781935,46.4125746433,Miles City Substation,137868388,None
1469,-112.454448011,34.602607831,None,168292258,None
1470,-112.030015564,34.8466137431,None,182143658,None
1471,-112.229444539,34.7565008459,None,105780281,None
1472,-112.055199955,33.83798041,None,83115914,None
1473,-113.363345171,35.1925168718,None,157616671,None
1474,-77.7971986366,38.0611888152,North Anna Substation,82511995,None
1475,-78.2030752421,38.1246827894,South Anna,149931756,None
1476,-84.2016374808,30.1882304989,None,173711192,None
1477,-82.7799786876,29.9532611563,Fort White Substation,160286849,230000;115000;69000
1478,-108.762400999,42.5249902332,Atlantic City Substation,122792698,None
1479,-108.229385296,43.6500370098,Thermopolis Substation,167146833,None
1480,-81.5544891652,30.4343524932,None,166791301,230000
1481,-81.8393404658,30.1044803139,Black Creek Substation,102952837,230000;138000;115000
1482,-83.559333987,30.1187527951,Perry Substation,160286861,230000;69000
1483,-83.1829128446,30.3714961274,None,173711181,None
1484,-83.6037793369,30.1615740032,None,173711191,None
1485,-117.026027291,46.4310411276,North Lewiston Substation,98830485,None
1486,-116.910380081,46.4690686436,Hatwai Substation,98830488,None
1487,-117.116405079,46.3808390621,Dry Gulch Substation,169066260,None
1488,-116.915376587,46.3568995326,Lolo Substation,169486726,None
1489,-117.141417615,47.6968052335,Boulder Park Substation,94313708,None
1490,-119.370292628,45.8038506713,Hermiston Generating Project,323391204,None
1491,-119.297612945,45.9339283947,McNary Powerhouse,422872606,None
1492,-119.634478521,45.9337780473,None,56323697,None
1493,-122.674442416,44.7724685284,Santiam Substation,54717885,None
1494,-90.5952685957,30.0685890853,None,186706076,None
1495,-90.5343030582,30.0700828865,None,186706080,230000
